scenario_id,factor_id,stressed_value
SP-029,FX-GBPCNY-1D,9.13722198
SP-029,FX-GBPCNY-1M,9.15345526
SP-029,FX-GBPCNY-3M,9.18630695
SP-029,FX-GBPINR-1D,105.83173677
SP-029,FX-GBPINR-1M,105.66325942
SP-029,FX-GBPINR-3M,105.32266593
SP-029,FX-GBPBRL-1D,6.34913209
SP-029,FX-GBPBRL-1M,6.31780867
SP-029,FX-GBPBRL-3M,6.25425685
SP-029,FX-JPYCHF-1D,0.00598199
SP-029,FX-JPYCHF-1M,0.00597990
SP-029,FX-JPYCHF-3M,0.00597575
SP-029,FX-JPYCAD-1D,0.00904856
SP-029,FX-JPYCAD-1M,0.00902559
SP-029,FX-JPYCAD-3M,0.00897946
SP-029,FX-JPYAUD-1D,0.01014576
SP-029,FX-JPYAUD-1M,0.01011687
SP-029,FX-JPYAUD-3M,0.01005902
SP-029,FX-JPYNZD-1D,0.01097650
SP-029,FX-JPYNZD-1M,0.01093745
SP-029,FX-JPYNZD-3M,0.01085921
SP-029,FX-JPYSEK-1D,0.07050110
SP-029,FX-JPYSEK-1M,0.07037607
SP-029,FX-JPYSEK-3M,0.07012439
SP-029,FX-JPYNOK-1D,0.07123783
SP-029,FX-JPYNOK-1M,0.07105078
SP-029,FX-JPYNOK-3M,0.07067539
SP-029,FX-JPYDKK-1D,0.04618913
SP-029,FX-JPYDKK-1M,0.04609979
SP-029,FX-JPYDKK-3M,0.04591962
SP-029,FX-JPYPLN-1D,0.02678475
SP-029,FX-JPYPLN-1M,0.02668534
SP-029,FX-JPYPLN-3M,0.02648581
SP-029,FX-JPYCZK-1D,0.15573327
SP-029,FX-JPYCZK-1M,0.15522105
SP-029,FX-JPYCZK-3M,0.15419204
SP-029,FX-JPYHUF-1D,2.39133277
SP-029,FX-JPYHUF-1M,2.37986490
SP-029,FX-JPYHUF-3M,2.35686046
SP-029,FX-JPYSGD-1D,0.00904978
SP-029,FX-JPYSGD-1M,0.00903070
SP-029,FX-JPYSGD-3M,0.00899228
SP-029,FX-JPYHKD-1D,0.05228804
SP-029,FX-JPYHKD-1M,0.05214516
SP-029,FX-JPYHKD-3M,0.05185740
SP-029,FX-JPYKRW-1D,9.05259762
SP-029,FX-JPYKRW-1M,9.03302681
SP-029,FX-JPYKRW-3M,8.99334956
SP-029,FX-JPYCNY-1D,0.04817423
SP-029,FX-JPYCNY-1M,0.04810950
SP-029,FX-JPYCNY-3M,0.04797873
SP-029,FX-JPYINR-1D,0.55797724
SP-029,FX-JPYINR-1M,0.55535381
SP-029,FX-JPYINR-3M,0.55008484
SP-029,FX-JPYBRL-1D,0.03347456
SP-029,FX-JPYBRL-1M,0.03320567
SP-029,FX-JPYBRL-3M,0.03266507
SP-029,FX-CHFCAD-1D,1.51263328
SP-029,FX-CHFCAD-1M,1.50932158
SP-029,FX-CHFCAD-3M,1.50265058
SP-029,FX-CHFAUD-1D,1.69605081
SP-029,FX-CHFAUD-1M,1.69181367
SP-029,FX-CHFAUD-3M,1.68330751
SP-029,FX-CHFNZD-1D,1.83492359
SP-029,FX-CHFNZD-1M,1.82903574
SP-029,FX-CHFNZD-3M,1.81721335
SP-029,FX-CHFSEK-1D,11.78555802
SP-029,FX-CHFSEK-1M,11.76877395
SP-029,FX-CHFSEK-3M,11.73483032
SP-029,FX-CHFNOK-1D,11.90871630
SP-029,FX-CHFNOK-1M,11.88160442
SP-029,FX-CHFNOK-3M,11.82703660
SP-029,FX-CHFDKK-1D,7.72136502
SP-029,FX-CHFDKK-1M,7.70912615
SP-029,FX-CHFDKK-3M,7.68432953
SP-029,FX-CHFPLN-1D,4.47756436
SP-029,FX-CHFPLN-1M,4.46250823
SP-029,FX-CHFPLN-3M,4.43221664
SP-029,FX-CHFCZK-1D,26.03368604
SP-029,FX-CHFCZK-1M,25.95713927
SP-029,FX-CHFCZK-3M,25.80296746
SP-029,FX-CHFHUF-1D,399.75534346
SP-029,FX-CHFHUF-1M,397.97750353
SP-029,FX-CHFHUF-3M,394.40423836
SP-029,FX-CHFSGD-1D,1.51283768
SP-029,FX-CHFSGD-1M,1.51017550
SP-029,FX-CHFSGD-3M,1.50479559
SP-029,FX-CHFHKD-1D,8.74090893
SP-029,FX-CHFHKD-1M,8.72007479
SP-029,FX-CHFHKD-3M,8.67797639
SP-029,FX-CHFKRW-1D,1513.30852506
SP-029,FX-CHFKRW-1M,1510.56535322
SP-029,FX-CHFKRW-3M,1504.97462304
SP-029,FX-CHFCNY-1D,8.05320959
SP-029,FX-CHFCNY-1M,8.04520348
SP-029,FX-CHFCNY-3M,8.02890817
SP-029,FX-CHFINR-1D,93.27617944
SP-029,FX-CHFINR-1M,92.87011276
SP-029,FX-CHFINR-3M,92.05288023
SP-029,FX-CHFBRL-1D,5.59589025
SP-029,FX-CHFBRL-1M,5.55288193
SP-029,FX-CHFBRL-3M,5.46627216
SP-029,FX-CADAUD-1D,1.12125710
SP-029,FX-CADAUD-1M,1.12091001
SP-029,FX-CADAUD-3M,1.12022551
SP-029,FX-CADNZD-1D,1.21306572
SP-029,FX-CADNZD-1M,1.21182640
SP-029,FX-CADNZD-3M,1.20933860
SP-029,FX-CADSEK-1D,7.79141788
SP-029,FX-CADSEK-1M,7.79739328
SP-029,FX-CADSEK-3M,7.80942054
SP-029,FX-CADNOK-1D,7.87283767
SP-029,FX-CADNOK-1M,7.87214903
SP-029,FX-CADNOK-3M,7.87078296
SP-029,FX-CADDKK-1D,5.10458490
SP-029,FX-CADDKK-1M,5.10767635
SP-029,FX-CADDKK-3M,5.11384990
SP-029,FX-CADPLN-1D,2.96011228
SP-029,FX-CADPLN-1M,2.95663183
SP-029,FX-CADPLN-3M,2.94959899
SP-029,FX-CADCZK-1D,17.21083775
SP-029,FX-CADCZK-1M,17.19788519
SP-029,FX-CADCZK-3M,17.17163508
SP-029,FX-CADHUF-1D,264.27776480
SP-029,FX-CADHUF-1M,263.67972758
SP-029,FX-CADHUF-3M,262.47235577
SP-029,FX-CADSGD-1D,1.00013512
SP-029,FX-CADSGD-1M,1.00056577
SP-029,FX-CADSGD-3M,1.00142748
SP-029,FX-CADHKD-1D,5.77860412
SP-029,FX-CADHKD-1M,5.77747969
SP-029,FX-CADHKD-3M,5.77511265
SP-029,FX-CADKRW-1D,1000.44640051
SP-029,FX-CADKRW-1M,1000.82405988
SP-029,FX-CADKRW-3M,1001.54662720
SP-029,FX-CADCNY-1D,5.32396693
SP-029,FX-CADCNY-1M,5.33034416
SP-029,FX-CADCNY-3M,5.34316378
SP-029,FX-CADINR-1D,61.66476725
SP-029,FX-CADINR-1M,61.53103081
SP-029,FX-CADINR-3M,61.26033642
SP-029,FX-CADBRL-1D,3.69943615
SP-029,FX-CADBRL-1M,3.67905819
SP-029,FX-CADBRL-3M,3.63775333
SP-029,FX-AUDNZD-1D,1.08188008
SP-029,FX-AUDNZD-1M,1.08110944
SP-029,FX-AUDNZD-3M,1.07954924
SP-029,FX-AUDSEK-1D,6.94882368
SP-029,FX-AUDSEK-1M,6.95630621
SP-029,FX-AUDSEK-3M,6.97129328
SP-029,FX-AUDNOK-1D,7.02143841
SP-029,FX-AUDNOK-1M,7.02299823
SP-029,FX-AUDNOK-3M,7.02607012
SP-029,FX-AUDDKK-1D,4.55255525
SP-029,FX-AUDDKK-1M,4.55672293
SP-029,FX-AUDDKK-3M,4.56501827
SP-029,FX-AUDPLN-1D,2.63999423
SP-029,FX-AUDPLN-1M,2.63770668
SP-029,FX-AUDPLN-3M,2.63304038
SP-029,FX-AUDCZK-1D,15.34959088
SP-029,FX-AUDCZK-1M,15.34278845
SP-029,FX-AUDCZK-3M,15.32873067
SP-029,FX-AUDHUF-1D,235.69774043
SP-029,FX-AUDHUF-1M,235.23719550
SP-029,FX-AUDHUF-3M,234.30314190
SP-029,FX-AUDSGD-1D,0.89197663
SP-029,FX-AUDSGD-1M,0.89263701
SP-029,FX-AUDSGD-3M,0.89395169
SP-029,FX-AUDHKD-1D,5.15368342
SP-029,FX-AUDHKD-1M,5.15427611
SP-029,FX-AUDHKD-3M,5.15531258
SP-029,FX-AUDKRW-1D,892.25423943
SP-029,FX-AUDKRW-1M,892.86744642
SP-029,FX-AUDKRW-3M,894.05804593
SP-029,FX-AUDCNY-1D,4.74821246
SP-029,FX-AUDCNY-1M,4.75537207
SP-029,FX-AUDCNY-3M,4.76972159
SP-029,FX-AUDINR-1D,54.99609971
SP-029,FX-AUDINR-1M,54.89381856
SP-029,FX-AUDINR-3M,54.68571826
SP-029,FX-AUDBRL-1D,3.29936475
SP-029,FX-AUDBRL-1M,3.28220656
SP-029,FX-AUDBRL-3M,3.24734021
SP-029,FX-NZDSEK-1D,6.42291488
SP-029,FX-NZDSEK-1M,6.43441444
SP-029,FX-NZDSEK-3M,6.45759637
SP-029,FX-NZDNOK-1D,6.49003390
SP-029,FX-NZDNOK-1M,6.49610294
SP-029,FX-NZDNOK-3M,6.50833685
SP-029,FX-NZDDKK-1D,4.20800358
SP-029,FX-NZDDKK-1M,4.21485813
SP-029,FX-NZDDKK-3M,4.22863366
SP-029,FX-NZDPLN-1D,2.44019118
SP-029,FX-NZDPLN-1M,2.43981467
SP-029,FX-NZDPLN-3M,2.43901832
SP-029,FX-NZDCZK-1D,14.18788564
SP-029,FX-NZDCZK-1M,14.19170700
SP-029,FX-NZDCZK-3M,14.19919542
SP-029,FX-NZDHUF-1D,217.85939532
SP-029,FX-NZDHUF-1M,217.58869744
SP-029,FX-NZDHUF-3M,217.03793816
SP-029,FX-NZDSGD-1D,0.82446903
SP-029,FX-NZDSGD-1M,0.82566758
SP-029,FX-NZDSGD-3M,0.82807865
SP-029,FX-NZDHKD-1D,4.76363647
SP-029,FX-NZDHKD-1M,4.76758032
SP-029,FX-NZDHKD-3M,4.77543069
SP-029,FX-NZDKRW-1D,824.72563680
SP-029,FX-NZDKRW-1M,825.88072113
SP-029,FX-NZDKRW-3M,828.17717814
SP-029,FX-NZDCNY-1D,4.38885283
SP-029,FX-NZDCNY-1M,4.39860376
SP-029,FX-NZDCNY-3M,4.41825291
SP-029,FX-NZDINR-1D,50.83382219
SP-029,FX-NZDINR-1M,50.77545009
SP-029,FX-NZDINR-3M,50.65606650
SP-029,FX-NZDBRL-1D,3.04965847
SP-029,FX-NZDBRL-1M,3.03596142
SP-029,FX-NZDBRL-3M,3.00805195
SP-029,FX-SEKNOK-1D,1.01044993
SP-029,FX-SEKNOK-1M,1.00958727
SP-029,FX-SEKNOK-3M,1.00785749
SP-029,FX-SEKDKK-1D,0.65515481
SP-029,FX-SEKDKK-1M,0.65504922
SP-029,FX-SEKDKK-3M,0.65483090
SP-029,FX-SEKPLN-1D,0.37991959
SP-029,FX-SEKPLN-1M,0.37918208
SP-029,FX-SEKPLN-3M,0.37769755
SP-029,FX-SEKCZK-1D,2.20894810
SP-029,FX-SEKCZK-1M,2.20559417
SP-029,FX-SEKCZK-3M,2.19883601
SP-029,FX-SEKHUF-1D,33.91908493
SP-029,FX-SEKHUF-1M,33.81639456
SP-029,FX-SEKHUF-3M,33.60970951
SP-029,FX-SEKSGD-1D,0.12836369
SP-029,FX-SEKSGD-1M,0.12832055
SP-029,FX-SEKSGD-3M,0.12823326
SP-029,FX-SEKHKD-1D,0.74166271
SP-029,FX-SEKHKD-1M,0.74095015
SP-029,FX-SEKHKD-3M,0.73950591
SP-029,FX-SEKKRW-1D,128.40363794
SP-029,FX-SEKKRW-1M,128.35367211
SP-029,FX-SEKKRW-3M,128.24852012
SP-029,FX-SEKCNY-1D,0.68331169
SP-029,FX-SEKCNY-1M,0.68360591
SP-029,FX-SEKCNY-3M,0.68419465
SP-029,FX-SEKINR-1D,7.91444743
SP-029,FX-SEKINR-1M,7.89123091
SP-029,FX-SEKINR-3M,7.84441510
SP-029,FX-SEKBRL-1D,0.47480910
SP-029,FX-SEKBRL-1M,0.47183181
SP-029,FX-SEKBRL-3M,0.46581604
SP-029,FX-NOKDKK-1D,0.64837929
SP-029,FX-NOKDKK-1M,0.64882872
SP-029,FX-NOKDKK-3M,0.64972569
SP-029,FX-NOKPLN-1D,0.37599051
SP-029,FX-NOKPLN-1M,0.37558128
SP-029,FX-NOKPLN-3M,0.37475293
SP-029,FX-NOKCZK-1D,2.18610347
SP-029,FX-NOKCZK-1M,2.18464934
SP-029,FX-NOKCZK-3M,2.18169338
SP-029,FX-NOKHUF-1D,33.56829849
SP-029,FX-NOKHUF-1M,33.49526624
SP-029,FX-NOKHUF-3M,33.34768056
SP-029,FX-NOKSGD-1D,0.12703617
SP-029,FX-NOKSGD-1M,0.12710198
SP-029,FX-NOKSGD-3M,0.12723353
SP-029,FX-NOKHKD-1D,0.73399254
SP-029,FX-NOKHKD-1M,0.73391391
SP-029,FX-NOKHKD-3M,0.73374055
SP-029,FX-NOKKRW-1D,127.07570544
SP-029,FX-NOKKRW-1M,127.13479589
SP-029,FX-NOKKRW-3M,127.24866545
SP-029,FX-NOKCNY-1D,0.67624498
SP-029,FX-NOKCNY-1M,0.67711423
SP-029,FX-NOKCNY-3M,0.67886052
SP-029,FX-NOKINR-1D,7.83259732
SP-029,FX-NOKINR-1M,7.81629395
SP-029,FX-NOKINR-3M,7.78325826
SP-029,FX-NOKBRL-1D,0.46989870
SP-029,FX-NOKBRL-1M,0.46735119
SP-029,FX-NOKBRL-3M,0.46218443
SP-029,FX-DKKPLN-1D,0.57989285
SP-029,FX-DKKPLN-1M,0.57886045
SP-029,FX-DKKPLN-3M,0.57678638
SP-029,FX-DKKCZK-1D,3.37164296
SP-029,FX-DKKCZK-1M,3.36706635
SP-029,FX-DKKCZK-3M,3.35786842
SP-029,FX-DKKHUF-1D,51.77262598
SP-029,FX-DKKHUF-1M,51.62420432
SP-029,FX-DKKHUF-3M,51.32578408
SP-029,FX-DKKSGD-1D,0.19592879
SP-029,FX-DKKSGD-1M,0.19589451
SP-029,FX-DKKSGD-3M,0.19582653
SP-029,FX-DKKHKD-1D,1.13204193
SP-029,FX-DKKHKD-1M,1.13113661
SP-029,FX-DKKHKD-3M,1.12930820
SP-029,FX-DKKKRW-1D,195.98976609
SP-029,FX-DKKKRW-1M,195.94508169
SP-029,FX-DKKKRW-3M,195.84982877
SP-029,FX-DKKCNY-1D,1.04297745
SP-029,FX-DKKCNY-1M,1.04359474
SP-029,FX-DKKCNY-3M,1.04484173
SP-029,FX-DKKINR-1D,12.08027067
SP-029,FX-DKKINR-1M,12.04677559
SP-029,FX-DKKINR-3M,11.97929889
SP-029,FX-DKKBRL-1D,0.72472811
SP-029,FX-DKKBRL-1M,0.72029979
SP-029,FX-DKKBRL-3M,0.71135317
SP-029,FX-PLNCZK-1D,5.81425167
SP-029,FX-PLNCZK-1M,5.81671517
SP-029,FX-PLNCZK-3M,5.82168462
SP-029,FX-PLNHUF-1D,89.27964213
SP-029,FX-PLNHUF-1M,89.18246945
SP-029,FX-PLNHUF-3M,88.98577619
SP-029,FX-PLNSGD-1D,0.33787067
SP-029,FX-PLNSGD-1M,0.33841405
SP-029,FX-PLNSGD-3M,0.33951309
SP-029,FX-PLNHKD-1D,1.95215707
SP-029,FX-PLNHKD-1M,1.95407478
SP-029,FX-PLNHKD-3M,1.95793146
SP-029,FX-PLNKRW-1D,337.97582887
SP-029,FX-PLNKRW-1M,338.50141596
SP-029,FX-PLNKRW-3M,339.55348841
SP-029,FX-PLNCNY-1D,1.79856925
SP-029,FX-PLNCNY-1M,1.80284339
SP-029,FX-PLNCNY-3M,1.81148820
SP-029,FX-PLNINR-1D,20.83190145
SP-029,FX-PLNINR-1M,20.81119139
SP-029,FX-PLNINR-3M,20.76903897
SP-029,FX-PLNBRL-1D,1.24976210
SP-029,FX-PLNBRL-1M,1.24434100
SP-029,FX-PLNBRL-3M,1.23330437
SP-029,FX-CZKHUF-1D,15.35531092
SP-029,FX-CZKHUF-1M,15.33210187
SP-029,FX-CZKHUF-3M,15.28522791
SP-029,FX-CZKSGD-1D,0.05811078
SP-029,FX-CZKSGD-1M,0.05817958
SP-029,FX-CZKSGD-3M,0.05831870
SP-029,FX-CZKHKD-1D,0.33575380
SP-029,FX-CZKHKD-1M,0.33594129
SP-029,FX-CZKHKD-3M,0.33631699
SP-029,FX-CZKKRW-1D,58.12886131
SP-029,FX-CZKKRW-1M,58.19460062
SP-029,FX-CZKKRW-3M,58.32564124
SP-029,FX-CZKCNY-1D,0.30933805
SP-029,FX-CZKCNY-1M,0.30994184
SP-029,FX-CZKCNY-3M,0.31116220
SP-029,FX-CZKINR-1D,3.58290329
SP-029,FX-CZKINR-1M,3.57782542
SP-029,FX-CZKINR-3M,3.56753076
SP-029,FX-CZKBRL-1D,0.21494806
SP-029,FX-CZKBRL-1M,0.21392503
SP-029,FX-CZKBRL-3M,0.21184665
SP-029,FX-HUFSGD-1D,0.00378441
SP-029,FX-HUFSGD-1M,0.00379463
SP-029,FX-HUFSGD-3M,0.00381536
SP-029,FX-HUFHKD-1D,0.02186565
SP-029,FX-HUFHKD-1M,0.02191097
SP-029,FX-HUFHKD-3M,0.02200275
SP-029,FX-HUFKRW-1D,3.78558673
SP-029,FX-HUFKRW-1M,3.79560488
SP-029,FX-HUFKRW-3M,3.81581757
SP-029,FX-HUFCNY-1D,0.02014535
SP-029,FX-HUFCNY-1M,0.02021522
SP-029,FX-HUFCNY-3M,0.02035705
SP-029,FX-HUFINR-1D,0.23333316
SP-029,FX-HUFINR-1M,0.23335518
SP-029,FX-HUFINR-3M,0.23339729
SP-029,FX-HUFBRL-1D,0.01399829
SP-029,FX-HUFBRL-1M,0.01395275
SP-029,FX-HUFBRL-3M,0.01385957
SP-029,FX-SGDHKD-1D,5.77782340
SP-029,FX-SGDHKD-1M,5.77421285
SP-029,FX-SGDHKD-3M,5.76688055
SP-029,FX-SGDKRW-1D,1000.31123470
SP-029,FX-SGDKRW-1M,1000.25814858
SP-029,FX-SGDKRW-3M,1000.11897828
SP-029,FX-SGDCNY-1D,5.32324763
SP-029,FX-SGDCNY-1M,5.32733014
SP-029,FX-SGDCNY-3M,5.33554740
SP-029,FX-SGDINR-1D,61.65643600
SP-029,FX-SGDINR-1M,61.49623838
SP-029,FX-SGDINR-3M,61.17301323
SP-029,FX-SGDBRL-1D,3.69893634
SP-029,FX-SGDBRL-1M,3.67697788
SP-029,FX-SGDBRL-3M,3.63256792
SP-029,FX-HKDKRW-1D,173.12942357
SP-029,FX-HKDKRW-1M,173.22848591
SP-029,FX-HKDKRW-3M,173.42460451
SP-029,FX-HKDCNY-1D,0.92132405
SP-029,FX-HKDCNY-1M,0.92260716
SP-029,FX-HKDCNY-3M,0.92520512
SP-029,FX-HKDINR-1D,10.67122197
SP-029,FX-HKDINR-1M,10.65015094
SP-029,FX-HKDINR-3M,10.60764355
SP-029,FX-HKDBRL-1D,0.64019546
SP-029,FX-HKDBRL-1M,0.63679292
SP-029,FX-HKDBRL-3M,0.62990171
SP-029,FX-KRWCNY-1D,0.00532159
SP-029,FX-KRWCNY-1M,0.00532596
SP-029,FX-KRWCNY-3M,0.00533491
SP-029,FX-KRWINR-1D,0.06163725
SP-029,FX-KRWINR-1M,0.06148037
SP-029,FX-KRWINR-3M,0.06116574
SP-029,FX-KRWBRL-1D,0.00369779
SP-029,FX-KRWBRL-1M,0.00367603
SP-029,FX-KRWBRL-3M,0.00363214
SP-029,FX-CNYINR-1D,11.58248502
SP-029,FX-CNYINR-1M,11.54353809
SP-029,FX-CNYINR-3M,11.46518035
SP-029,FX-CNYBRL-1D,0.69486460
SP-029,FX-CNYBRL-1M,0.69021025
SP-029,FX-CNYBRL-3M,0.68082385
SP-029,FX-INRBRL-1D,0.05999270
SP-029,FX-INRBRL-1M,0.05979192
SP-029,FX-INRBRL-3M,0.05938187
SP-029,OPTION-EQA-030D-K050,44.52800000
SP-029,OPTION-EQA-030D-K060,35.62240000
SP-029,OPTION-EQA-030D-K070,26.71680000
SP-029,OPTION-EQA-030D-K080,17.81120703
SP-029,OPTION-EQA-030D-K090,8.93933563
SP-029,OPTION-EQA-030D-K100,1.83999694
SP-029,OPTION-EQA-030D-K110,0.06246852
SP-029,OPTION-EQA-030D-K120,0.00027576
SP-029,OPTION-EQA-030D-K130,0.00000020
SP-029,OPTION-EQA-030D-K140,0.00000000
SP-029,OPTION-EQA-030D-K150,0.00000000
SP-029,OPTION-EQA-090D-K050,44.52800000
SP-029,OPTION-EQA-090D-K060,35.62240001
SP-029,OPTION-EQA-090D-K070,26.71685787
SP-029,OPTION-EQA-090D-K080,17.82675644
SP-029,OPTION-EQA-090D-K090,9.36184632
SP-029,OPTION-EQA-090D-K100,3.20593480
SP-029,OPTION-EQA-090D-K110,0.63109532
SP-029,OPTION-EQA-090D-K120,0.07120684
SP-029,OPTION-EQA-090D-K130,0.00491791
SP-029,OPTION-EQA-090D-K140,0.00022599
SP-029,OPTION-EQA-090D-K150,0.00000748
SP-029,OPTION-EQA-180D-K050,44.52800005
SP-029,OPTION-EQA-180D-K060,35.62246965
SP-029,OPTION-EQA-180D-K070,26.72467790
SP-029,OPTION-EQA-180D-K080,17.98236045
SP-029,OPTION-EQA-180D-K090,10.16622132
SP-029,OPTION-EQA-180D-K100,4.56814269
SP-029,OPTION-EQA-180D-K110,1.60115082
SP-029,OPTION-EQA-180D-K120,0.44417347
SP-029,OPTION-EQA-180D-K130,0.10050943
SP-029,OPTION-EQA-180D-K140,0.01919200
SP-029,OPTION-EQA-180D-K150,0.00319233
SP-029,OPTION-EQA-360D-K050,44.52822146
SP-029,OPTION-EQA-360D-K060,35.63275305
SP-029,OPTION-EQA-360D-K070,26.85325603
SP-029,OPTION-EQA-360D-K080,18.61066321
SP-029,OPTION-EQA-360D-K090,11.64402692
SP-029,OPTION-EQA-360D-K100,6.53595206
SP-029,OPTION-EQA-360D-K110,3.30742138
SP-029,OPTION-EQA-360D-K120,1.52668394
SP-029,OPTION-EQA-360D-K130,0.65178641
SP-029,OPTION-EQA-360D-K140,0.26092557
SP-029,OPTION-EQA-360D-K150,0.09916658
SP-029,OPTION-EQA-720D-K050,44.55062821
SP-029,OPTION-EQA-720D-K060,35.80734638
SP-029,OPTION-EQA-720D-K070,27.52285103
SP-029,OPTION-EQA-720D-K080,20.14941602
SP-029,OPTION-EQA-720D-K090,14.05969929
SP-029,OPTION-EQA-720D-K100,9.38960442
SP-029,OPTION-EQA-720D-K110,6.03632698
SP-029,OPTION-EQA-720D-K120,3.75950134
SP-029,OPTION-EQA-720D-K130,2.28187851
SP-029,OPTION-EQA-720D-K140,1.35695353
SP-029,OPTION-EQA-720D-K150,0.79419781
SP-029,OPTION-EQB-030D-K050,46.04600000
SP-029,OPTION-EQB-030D-K060,36.83680000
SP-029,OPTION-EQB-030D-K070,27.62760000
SP-029,OPTION-EQB-030D-K080,18.41842181
SP-029,OPTION-EQB-030D-K090,9.25814114
SP-029,OPTION-EQB-030D-K100,2.00801538
SP-029,OPTION-EQB-030D-K110,0.08684583
SP-029,OPTION-EQB-030D-K120,0.00061882
SP-029,OPTION-EQB-030D-K130,0.00000091
SP-029,OPTION-EQB-030D-K140,0.00000000
SP-029,OPTION-EQB-030D-K150,0.00000000
SP-029,OPTION-EQB-090D-K050,46.04600000
SP-029,OPTION-EQB-090D-K060,36.83680005
SP-029,OPTION-EQB-090D-K070,27.62775350
SP-029,OPTION-EQB-090D-K080,18.44347365
SP-029,OPTION-EQB-090D-K090,9.77159944
SP-029,OPTION-EQB-090D-K100,3.49746638
SP-029,OPTION-EQB-090D-K110,0.76535135
SP-029,OPTION-EQB-090D-K120,0.10265037
SP-029,OPTION-EQB-090D-K130,0.00894372
SP-029,OPTION-EQB-090D-K140,0.00054436
SP-029,OPTION-EQB-090D-K150,0.00002480
SP-029,OPTION-EQB-180D-K050,46.04600024
SP-029,OPTION-EQB-180D-K060,36.83698509
SP-029,OPTION-EQB-180D-K070,27.64135910
SP-029,OPTION-EQB-180D-K080,18.65061893
SP-029,OPTION-EQB-180D-K090,10.69046212
SP-029,OPTION-EQB-180D-K100,4.98131319
SP-029,OPTION-EQB-180D-K110,1.86393535
SP-029,OPTION-EQB-180D-K120,0.56837721
SP-029,OPTION-EQB-180D-K130,0.14509072
SP-029,OPTION-EQB-180D-K140,0.03193812
SP-029,OPTION-EQB-180D-K150,0.00623256
SP-029,OPTION-EQB-360D-K050,46.04653699
SP-029,OPTION-EQB-360D-K060,36.85478406
SP-029,OPTION-EQB-360D-K070,27.81986864
SP-029,OPTION-EQB-360D-K080,19.40692032
SP-029,OPTION-EQB-360D-K090,12.33600992
SP-029,OPTION-EQB-360D-K100,7.12200843
SP-029,OPTION-EQB-360D-K110,3.75574622
SP-029,OPTION-EQB-360D-K120,1.82896750
SP-029,OPTION-EQB-360D-K130,0.83268108
SP-029,OPTION-EQB-360D-K140,0.35869382
SP-029,OPTION-EQB-360D-K150,0.14777998
SP-029,OPTION-EQB-720D-K050,46.08332152
SP-029,OPTION-EQB-720D-K060,37.09561009
SP-029,OPTION-EQB-720D-K070,28.64181565
SP-029,OPTION-EQB-720D-K080,21.16275576
SP-029,OPTION-EQB-720D-K090,14.98893603
SP-029,OPTION-EQB-720D-K100,10.22095352
SP-029,OPTION-EQB-720D-K110,6.74640403
SP-029,OPTION-EQB-720D-K120,4.33518957
SP-029,OPTION-EQB-720D-K130,2.72618764
SP-029,OPTION-EQB-720D-K140,1.68544496
SP-029,OPTION-EQB-720D-K150,1.02846666
SP-029,OPTION-EQC-030D-K050,47.56400000
SP-029,OPTION-EQC-030D-K060,38.05120000
SP-029,OPTION-EQC-030D-K070,28.53840000
SP-029,OPTION-EQC-030D-K080,19.02565837
SP-029,OPTION-EQC-030D-K090,9.58100318
SP-029,OPTION-EQC-030D-K100,2.18297185
SP-029,OPTION-EQC-030D-K110,0.11666113
SP-029,OPTION-EQC-030D-K120,0.00125443
SP-029,OPTION-EQC-030D-K130,0.00000330
SP-029,OPTION-EQC-030D-K140,0.00000000
SP-029,OPTION-EQC-030D-K150,0.00000000
SP-029,OPTION-EQC-090D-K050,47.56400000
SP-029,OPTION-EQC-090D-K060,38.05120022
SP-029,OPTION-EQC-090D-K070,28.53875921
SP-029,OPTION-EQC-090D-K080,19.06386570
SP-029,OPTION-EQC-090D-K090,10.19350435
SP-029,OPTION-EQC-090D-K100,3.80099143
SP-029,OPTION-EQC-090D-K110,0.91327697
SP-029,OPTION-EQC-090D-K120,0.14230057
SP-029,OPTION-EQC-090D-K130,0.01514408
SP-029,OPTION-EQC-090D-K140,0.00117330
SP-029,OPTION-EQC-090D-K150,0.00007030
SP-029,OPTION-EQC-180D-K050,47.56400103
SP-029,OPTION-EQC-180D-K060,38.05163414
SP-029,OPTION-EQC-180D-K070,28.56090724
SP-029,OPTION-EQC-180D-K080,19.33110679
SP-029,OPTION-EQC-180D-K090,11.23221143
SP-029,OPTION-EQC-180D-K100,5.41139431
SP-029,OPTION-EQC-180D-K110,2.14596428
SP-029,OPTION-EQC-180D-K120,0.71076594
SP-029,OPTION-EQC-180D-K130,0.20141387
SP-029,OPTION-EQC-180D-K140,0.05012303
SP-029,OPTION-EQC-180D-K150,0.01122281
SP-029,OPTION-EQC-360D-K050,47.56516544
SP-029,OPTION-EQC-360D-K060,38.08049682
SP-029,OPTION-EQC-360D-K070,28.79982945
SP-029,OPTION-EQC-360D-K080,20.22549654
SP-029,OPTION-EQC-360D-K090,13.05193949
SP-029,OPTION-EQC-360D-K100,7.73183385
SP-029,OPTION-EQC-360D-K110,4.23033236
SP-029,OPTION-EQC-360D-K120,2.15954125
SP-029,OPTION-EQC-360D-K130,1.03995979
SP-029,OPTION-EQC-360D-K140,0.47744316
SP-029,OPTION-EQC-360D-K150,0.21094107
SP-029,OPTION-EQC-720D-K050,47.62217811
SP-029,OPTION-EQC-720D-K060,38.40113819
